neighbourhood_group_cleansed,bathrooms,bedrooms,price,calefaccion,piscina,aire_acondicionado,ascensor,movilidad_reducida,terraza,balcon,distance_to_center,distance_to_retiro,distance_to_atocha,distance_to_chamartin,renta_bin,DISTANCE_TO_METRO,DISTANCE_TO_CERCANIAS,DISTANCE_TO_EMT,DISTANCE_TO_INTERURBANOS,DISTANCE_TO_MLO
Salamanca,1,2,136.0,1,0,1,1,0,0,0,0.032110566796614906,0.020931652480393224,0.030840004065496196,0.041641029193453194,alto,118.74263091204841,1604.9290388079999,131.26167266022847,666.4992788110608,5430.350794047078
Centro,2,2,193.0,1,0,1,1,0,0,0,0.005335288183404172,0.020550224318970182,0.022022661391391696,0.05759070024135866,bajo,158.88668927336585,536.1099792960571,136.45586852471502,976.5191143099714,6132.752811643831
Tetuán,1,1,73.0,1,0,1,0,0,0,0,0.050271591381214085,0.05395345108109506,0.06283047141920779,0.0187893277232039,bajo,689.9205543462656,1860.7977518615621,35.38009535529618,1070.3276684755251,3423.2148593731567
Centro,1,3,104.0,1,0,1,1,0,0,0,0.006439169201071688,0.019523414751523298,0.01717042395399651,0.06451393815517502,bajo,62.521372432039534,699.3449681576643,52.83649928838085,1260.66858022948,5913.354853898587
Arganzuela,2,3,94.0,1,1,1,1,0,1,0,0.029639846490832223,0.020449854952051417,0.012896665567502874,0.07667087568490111,medio,432.22850599437857,437.32139786001494,172.32816715706076,444.675921070116,9505.399524959545
Centro,1,1,81.0,1,0,1,0,0,0,0,0.010356239665054296,0.014134923967251186,0.0086629562367584,0.06654401725391706,bajo,167.70476390339428,322.61252869500237,105.36064380142163,537.4830660456125,6431.036815647557
Centro,1,1,265.0,1,0,1,0,0,0,0,0.0041694364127521765,0.015697022506195618,0.0193192326648854,0.05418305087653965,bajo,140.52847702978758,448.6927508579672,111.39101857490152,1445.3260691858504,7258.888278008677
Salamanca,2,2,145.0,1,0,1,0,0,0,0,0.036499913698528126,0.02658361584811479,0.03666423716320959,0.03652948083794376,alto,242.87033248490283,1879.585922323387,169.09413162213062,260.4312398443152,4775.0233032456945
Barajas,2,1,80.0,1,0,1,1,0,0,0,0.13430940771219135,0.12114482372581996,0.1287895177052844,0.10360919718968022,medio,345.00662066791705,2333.2910616058925,30.536396471333497,49.27920881999062,6179.167479088845
Hortaleza,1,1,123.0,1,1,0,1,0,0,0,0.10348543569024234,0.09859293526191375,0.1089492621304041,0.047028799115968134,alto,1064.3651607579432,2430.250403989224,739.4138625086316,305.96554610648514,904.6964361437199
Centro,2,2,120.0,1,0,1,1,0,0,0,0.009651970352731687,0.02054040240233682,0.016234930386360185,0.0679469757897984,bajo,315.0836176961218,515.7499044470063,196.33250358926276,1025.8234588836578,5815.3863869787365
Salamanca,1,1,123.0,1,1,1,1,0,0,0,0.03418526144407931,0.023080856213758046,0.032945004761878,0.04057597166168076,alto,77.68687554024461,1809.7408202626877,82.20555696330115,549.8380040212088,5246.80779789291
Centro,1,1,103.0,1,0,0,0,0,0,0,0.004274735096026607,0.015412272746834906,0.019157832500498392,0.054048556775589694,bajo,125.50384197433281,453.6796966732766,94.84972940413103,1472.565646349239,7244.180145663574
Tetuán,1,1,123.0,1,0,1,1,0,0,0,0.030343534731469626,0.03443409275064657,0.04287921546343865,0.029854683155073447,bajo,197.06942219457233,782.8531912612831,60.49292682241624,1986.082976130209,4707.409782116949
Centro,1,1,86.0,1,0,0,0,0,0,0,0.003838721664230114,0.014043267963767234,0.013364895091871788,0.06120303566020523,bajo,230.4320157748851,401.5958730583956,129.9075632650567,968.0178969995295,8007.525487182182
Retiro,1,1,85.0,1,0,0,1,0,0,0,0.029321152774063813,0.014269486029986922,0.021696666720027024,0.05419725768237666,alto,347.41090141030156,1468.1916167552708,133.19248041195914,1326.6422134205711,6822.910115873693
Chamberí,2,3,160.0,1,0,0,1,0,0,0,0.01797587566594528,0.02304350316131375,0.030667326448308694,0.040685468872157744,alto,172.0093401668895,1504.1636516476265,89.8763617878552,1502.2408001370318,5831.0025554797
Moncloa - Aravaca,1,2,215.0,1,1,0,0,0,1,0,0.08997214013237509,0.10515158646240194,0.10557357382773294,0.10673843099975701,muy_alto,5224.903783406823,347.7195843645519,379.49450618639264,186.4686408282186,247.47936699049308
Centro,1,1,147.0,1,0,1,0,0,0,0,0.00684377819628654,0.018081097299666834,0.022339652968655612,0.05209960819708471,bajo,292.1419110688224,759.5673974662812,88.42336056766273,1387.0570012901667,7037.4456999282365
Centro,1,2,169.0,0,0,0,1,0,0,0,0.004651881339842685,0.018381920018322652,0.02119689549816103,0.05506248556222061,bajo,96.23303734385264,515.0342607291914,124.2100375042149,1209.0896792333147,7351.848090389487
Centro,2,2,200.0,1,0,0,0,0,0,0,0.004104088758224063,0.018063643358662243,0.020696140993004847,0.055491031150710184,bajo,36.96819699153088,456.45058517355176,104.81181593310122,1218.315837305382,7397.916516717966
Chamberí,2,3,213.0,1,0,1,1,0,0,1,0.013159285814208195,0.02199203195023432,0.027895611161975097,0.046435926144844965,alto,72.25527798234955,1381.3377313006145,30.982525079239274,1245.0042866073259,6435.639958232834
Salamanca,2,2,154.0,1,0,1,1,0,0,0,0.03310438188518241,0.02261379940567493,0.03265366899385197,0.039551364025652715,alto,103.87930182491836,1747.7828823732682,16.868000949026897,434.18663670003843,5195.625701432756
Centro,1,1,164.0,1,0,1,1,0,0,0,0.009134221368020284,0.023675793029169258,0.02593075492075096,0.055686594547426825,bajo,93.94092356978685,817.7564022257479,55.24227869368035,826.8848883179253,7397.825604696236
Centro,1,1,155.0,1,0,1,0,0,0,0,0.006838546190525108,0.01807612605510355,0.02233383854960688,0.05210316307183174,bajo,292.62518379054274,758.9814984540312,87.81295748357891,1387.1930695931242,7037.825798986002
Centro,1,1,79.0,1,0,1,1,1,0,0,0.0070731181242774995,0.017881642306008586,0.02234012011516509,0.051735746155725036,bajo,287.6933571999705,783.4204053819768,109.46460296554322,1422.7839224997483,6998.885888328767
Chamberí,1,2,99.0,1,0,1,1,0,0,0,0.022747473143627652,0.026088641671429148,0.03450857552928239,0.03580460285563258,alto,75.90010215991848,1015.731374598354,109.2157705736286,1767.0945294920612,5318.655262340673
Centro,1,2,125.0,1,0,1,1,0,0,0,0.006681397889664512,0.013424127718402177,0.01091697856551897,0.0633308667956589,bajo,234.36702815530415,638.7911289346761,63.63999134059213,721.521055623048,8232.204201769662
Centro,1,1,134.0,1,0,1,1,1,0,0,0.006681397889664512,0.013424127718402177,0.01091697856551897,0.0633308667956589,bajo,234.36702815530415,638.7911289346761,63.63999134059213,721.521055623048,8232.204201769662
Centro,1,1,105.0,1,0,1,1,1,0,0,0.0019123022773607982,0.015817097823557686,0.015868132806351954,0.06021062851598046,bajo,224.09572692736134,232.42983814403513,62.026828363438675,1207.1344506414018,7903.682989918037
Centro,1,1,98.0,1,0,1,1,1,0,0,0.006681397889664512,0.013424127718402177,0.01091697856551897,0.0633308667956589,bajo,234.36702815530415,638.7911289346761,63.63999134059213,721.521055623048,8232.204201769662
Centro,1,1,104.0,1,0,1,1,1,1,0,0.006681397889664512,0.013424127718402177,0.01091697856551897,0.0633308667956589,bajo,234.36702815530415,638.7911289346761,63.63999134059213,721.521055623048,8232.204201769662
Salamanca,1,1,240.0,1,0,1,1,1,0,0,0.02643992388056125,0.015924509419443574,0.026140076343611138,0.04333414316956135,alto,147.3586361515194,1088.4841436380211,121.93082228528047,991.2785132246204,5788.114176682119
Salamanca,1,1,230.0,1,0,1,1,1,0,0,0.02643992388056125,0.015924509419443574,0.026140076343611138,0.04333414316956135,alto,147.3586361515194,1088.4841436380211,121.93082228528047,991.2785132246204,5788.114176682119
Salamanca,1,1,215.0,1,0,1,1,1,0,0,0.02643992388056125,0.015924509419443574,0.026140076343611138,0.04333414316956135,alto,147.3586361515194,1088.4841436380211,121.93082228528047,991.2785132246204,5788.114176682119
Salamanca,1,1,151.0,1,0,1,1,1,0,0,0.02643992388056125,0.015924509419443574,0.026140076343611138,0.04333414316956135,alto,147.3586361515194,1088.4841436380211,121.93082228528047,991.2785132246204,5788.114176682119
Salamanca,1,1,81.0,1,0,1,0,0,0,0,0.041818207756908,0.0300062204144416,0.03941210421634407,0.04063432546862065,alto,494.2209424255702,2478.158097378091,55.044808027470715,576.3255970819163,4901.484291693825
Arganzuela,1,1,56.0,1,0,0,0,0,0,0,0.024320163581685476,0.023881269802918482,0.013597894432592452,0.07979383151177163,medio,318.38849838348324,890.4708308789715,19.16472218640283,215.52753548082194,6538.540244112504
Centro,1,2,104.0,1,0,0,1,0,0,0,0.009286145594375914,0.016526798345717717,0.022506207116258885,0.04903617548595945,bajo,54.57617478100925,996.4244231801107,93.0412931474302,1710.1979673142125,6709.31817479606
Salamanca,1,1,216.0,1,0,1,1,1,0,0,0.02643992388056125,0.015924509419443574,0.026140076343611138,0.04333414316956135,alto,147.3586361515194,1088.4841436380211,121.93082228528047,991.2785132246204,5788.114176682119
Centro,2,3,252.0,1,0,1,1,1,0,0,0.002764141418344587,0.01535458934748094,0.01827380711530495,0.055558619227220205,bajo,124.44406660361959,291.4406630169909,103.9265206537621,1431.3960654062018,7405.60083947051
Centro,1,3,229.0,1,0,1,1,0,0,0,0.007061706592605435,0.01971270847854247,0.01696391378072763,0.06520406085735672,bajo,74.11629380362403,756.4532253325045,49.11633042837599,1275.187662022398,5888.76358320307
Salamanca,2,3,230.0,1,0,1,0,0,0,0,0.037923085868637275,0.02322758115861551,0.030533730995083073,0.05287999017255439,alto,192.18148069952537,2081.8494063819944,199.80750560908552,1833.6791707538468,6374.447185556894
Centro,1,2,147.0,1,0,1,0,0,0,0,0.010130493571395541,0.01449829988515927,0.009145007094583523,0.06659284994869875,bajo,145.72535424363764,300.48777489953267,64.9605509695413,577.8092368786736,6392.1139701790335
Tetuán,1,1,83.0,1,0,0,0,0,0,0,0.03486229481832251,0.039704683143930115,0.047996611742493464,0.027842922193800104,bajo,165.86622181265736,1151.2877557769298,63.0655310647331,2027.995097179239,4476.7291204389285
Centro,1,1,128.0,1,0,1,1,0,0,0,0.009019508262649063,0.014291089411939878,0.02067002159118468,0.049537423474072216,bajo,224.47345624810873,718.5746799959675,112.0463333945311,1904.3379948726017,6755.039569221997
Centro,1,1,129.0,1,0,1,1,0,0,0,0.009019508262649063,0.014291089411939878,0.02067002159118468,0.049537423474072216,bajo,224.47345624810873,718.5746799959675,112.0463333945311,1904.3379948726017,6755.039569221997
Arganzuela,1,3,119.0,1,0,0,1,0,0,0,0.018116583563132584,0.01686292298386807,0.006915305254287346,0.07257809607787416,medio,177.80163721431651,292.04053743508047,30.57840124038171,255.08799315429775,6657.817229993743
Centro,2,2,180.0,0,0,0,0,0,0,0,0.011179576490192519,0.024405452173234022,0.02084771584082945,0.0683536848505618,bajo,248.80732304925,731.2447473588531,103.39570352892568,1363.1295942782342,5478.869530571624
Arganzuela,1,1,270.0,1,0,1,1,0,0,0,0.01505255127877098,0.015416550183485735,0.006680502582889518,0.07018121404114802,medio,296.2982465544335,476.85854835267986,91.32042092942419,201.15936505968702,6553.496090758082
Carabanchel,1,1,66.0,0,0,0,0,0,0,0,0.03357193023941561,0.04614763217717739,0.04000102662132631,0.08816660735386124,muy_bajo,670.5883323222212,1210.7683856892302,314.22619183104166,825.5050390556238,3742.0537690201954
Chamartín,2,3,156.0,1,0,1,0,0,1,0,0.034912565073334796,0.02629347325021908,0.036573374615420054,0.03432673057967976,muy_alto,92.06170586615741,1579.2948850336304,59.017480770857595,51.06425378784138,4660.151493990521
Centro,2,1,235.0,0,0,1,0,0,0,0,0.0038190774701898963,0.019145132222230715,0.02050912750278017,0.057865872382584276,bajo,183.63247025483975,396.1003160316097,185.85119012921774,1092.4117107603415,6195.019852763591
Retiro,2,2,166.0,1,0,1,1,0,0,1,0.017824920603751713,0.007561915884879059,0.0037877349498077854,0.06447991123520332,alto,145.4850183936316,142.00506183534517,6.441291835227569,145.3401064767326,8250.526924831467
Chamberí,1,2,164.0,1,0,1,1,0,0,0,0.02058251075549144,0.0246990700262189,0.032778864552634596,0.03803275697461044,alto,163.08816059049602,1247.8534401593306,100.192285004314,1624.369217401852,5552.51088862506
Puente de Vallecas,1,1,126.0,1,0,1,0,0,0,0,0.04285880072983847,0.027984496414262993,0.02827329048342258,0.07278050840911522,muy_bajo,700.3413493997006,1494.801310421704,63.936135361584896,968.6868239833824,8602.144481152658
Tetuán,1,1,132.0,1,0,1,1,0,0,0,0.030216586504761757,0.034361931021989464,0.04278627722482733,0.030009787841468436,bajo,188.36203716996872,790.6101226687596,67.4812866752985,1971.1383791557355,4723.113740012288
Salamanca,1,1,107.0,1,1,1,1,0,0,0,0.03383990100458294,0.021956386942301544,0.03158530770405787,0.04277019053370824,alto,168.7018652998373,1729.9893813748786,126.57238774894658,783.6324590359644,5471.643290154188
Centro,1,1,160.0,1,0,1,1,0,0,0,0.007180398970810018,0.011683099031509495,0.017400259256116806,0.052345175159601826,bajo,179.58922591313151,648.9380956096151,175.9475019808727,1545.5887194919492,7047.570581013129
Centro,2,2,144.0,1,0,1,1,0,0,0,0.004432076262880239,0.01945612416592799,0.021221242724213298,0.05704927693047181,bajo,156.60954900476602,463.4456939815771,82.24908400962258,1072.7185253136183,6225.771138069578
Centro,2,2,235.0,1,0,1,1,1,0,0,0.007556215984209996,0.008701125419162738,0.009950705440316914,0.05952476237911326,bajo,252.04645448780428,629.9333113925164,234.0982861979734,706.8131483858085,7803.910249628859
Centro,1,2,191.0,0,0,0,0,0,0,0,0.009180832098400376,0.011412620246382345,0.00790517179885624,0.06389602530963844,bajo,255.20452964304008,615.375383497226,220.08311027793997,449.70562886926564,6625.831104983651
Hortaleza,1,4,113.0,1,0,1,1,0,0,0,0.08087387340791657,0.07636313196536806,0.0867260207709308,0.02521289166855126,alto,905.3958390326354,472.4486314642427,40.50071765083646,540.5181391415035,433.8424857506838
Tetuán,3,3,255.0,1,0,0,1,1,0,0,0.043979027956510895,0.04382173095120567,0.05359712901601734,0.014451584905815763,bajo,141.61306386979166,1375.0625693187135,35.806153177793334,852.9302344915559,3137.1291136883597
Centro,1,2,191.0,0,0,0,0,0,0,0,0.009311008359007283,0.011368757664835158,0.007773596784714867,0.06395987525819091,bajo,259.0263641171571,613.1878676769164,223.88571741551726,437.46898206035905,6632.267343366952
Centro,2,4,222.0,1,0,1,0,0,0,0,0.008581777205213475,0.019952958265880706,0.024352857712389136,0.05114685059991426,bajo,154.87805877523232,950.1583356686302,138.17521320499378,1329.9625299450975,6934.272919040972
Salamanca,1,1,149.0,1,0,0,1,0,0,1,0.029222939619414145,0.01704687641651638,0.026774472744759737,0.04521973089581538,alto,195.1450623563147,1293.8173615359644,88.74556567555999,1093.966717599149,5881.653181771502
Salamanca,2,2,133.0,1,0,1,1,0,1,0,0.0252445400037308,0.014918273343790466,0.025187808057867942,0.04379497213482054,alto,253.2322211022504,979.129615357553,122.97363387800654,1080.5390407438413,5868.304408130688
Centro,1,2,196.0,1,0,0,0,0,0,0,0.00379684079202726,0.015034140067195056,0.01858987581346496,0.05452140156204213,bajo,69.57706133768143,393.18308870802883,44.63174212625569,1484.9106524288652,7294.2404341402025
Centro,1,1,119.0,1,0,1,0,0,0,1,0.004250705823746301,0.01619699452244154,0.014721550419706644,0.062485760700257395,bajo,39.1765406290293,485.32686532898873,26.515779142787302,1069.01232813441,8147.74951936929
Centro,1,2,140.0,1,0,1,1,0,0,0,0.010659666974159605,0.0239080950215604,0.020472464989835015,0.06791391608712663,bajo,271.794077460083,761.9218957993764,107.36629272480218,1354.384077142502,5523.024141068517
Arganzuela,1,2,129.0,1,0,1,1,0,0,0,0.021141168368848065,0.02079460765582864,0.010663874659801714,0.07647765685668698,medio,461.9374249869039,581.0513424963796,96.22390106550894,411.1412612900663,6535.540652720938
Centro,1,1,95.0,1,0,1,1,0,0,0,0.008574199671105969,0.013629457053017893,0.0199140240724983,0.05013910613772008,bajo,150.35882370095365,685.7451308659098,31.76159638758548,1822.7169588998086,6817.313738765416
Arganzuela,1,1,223.0,1,0,1,1,0,0,0,0.01505255127877098,0.015416550183485735,0.006680502582889518,0.07018121404114802,medio,296.2982465544335,476.85854835267986,91.32042092942419,201.15936505968702,6553.496090758082
Arganzuela,1,1,186.0,1,0,1,1,0,0,1,0.01505255127877098,0.015416550183485735,0.006680502582889518,0.07018121404114802,medio,296.2982465544335,476.85854835267986,91.32042092942419,201.15936505968702,6553.496090758082
Tetuán,1,1,87.0,1,1,1,1,0,0,0,0.04215557495753056,0.04340831744677832,0.05285976843271382,0.01723777208022727,bajo,366.7675094409945,1300.0968558954576,161.0960874477476,1033.3269975811913,3440.3069752392194
Chamartín,2,4,135.0,1,0,1,0,0,0,0,0.048934329608770796,0.042066832293626295,0.052396538656860836,0.022367005026375706,muy_alto,475.2406122470704,2188.5247280121,49.26086254028548,1336.4722474531236,2929.8860541362424
Ciudad Lineal,1,1,55.0,1,0,0,0,0,0,0,0.04856506873775245,0.034318053279032645,0.04176143098231539,0.052216218851238484,bajo,390.3352306748529,2956.2966497362736,163.81431829337058,1758.8568794647872,5805.0149350706515
Chamberí,3,3,142.0,1,0,1,0,0,0,0,0.017294975984949185,0.029289433732322026,0.033738868166552714,0.048747846400119414,alto,309.56041611708844,1348.7461381301741,88.86146095558885,551.6397630669535,6631.789655656869
Centro,2,2,121.0,1,0,1,0,0,0,1,0.005375434866126971,0.017622583226077102,0.021255588788833008,0.053569928638086996,bajo,238.53222367894622,598.5233126155143,99.00516284573499,1331.1237467926608,7193.934565611602
Centro,1,2,160.0,1,0,1,0,0,0,1,0.005359048422995764,0.014369591628156268,0.012481446981820533,0.0627657671528798,bajo,218.04852276153287,579.6023455709895,67.10846155349601,867.1999648467661,8175.071741232065
Salamanca,1,1,67.0,1,0,1,1,0,0,0,0.03655336099457853,0.026327368489085963,0.03634551260829941,0.03730547775179547,alto,278.8171960421869,1954.6886653637387,184.45646989907408,319.46155755247526,4841.754286698674
Centro,1,1,92.0,1,0,0,0,0,0,0,0.009106179220727248,0.01545493900214257,0.010748847136321201,0.06632965795396031,bajo,110.61674879483282,312.18418047851395,99.88680729802081,705.918815633168,6280.154335193544
Centro,2,2,169.0,1,0,1,1,0,0,0,0.010519933459865372,0.024387818671625042,0.027301318187223988,0.05395783681996075,bajo,113.75875365040271,887.5801690333778,33.061918963345754,895.9707976286563,7211.089647835125
Puente de Vallecas,1,1,78.0,1,0,0,0,0,0,0,0.05491220720386555,0.04141126575655507,0.03860915780951597,0.08836773268727591,muy_bajo,419.86529963912983,1216.9881848884695,192.29583109633865,1342.109839125369,10215.179608043265
Salamanca,1,1,99.0,1,0,1,1,0,1,0,0.042890603080160544,0.030444081477029046,0.03951862589943971,0.042887433971851734,alto,409.1363657455841,2535.672000393611,102.31243769967828,808.2368057907502,5074.0625930289925
Retiro,1,2,105.0,1,0,1,1,0,0,0,0.025947117373612286,0.011662781982016101,0.020514819491285995,0.05156377600883706,alto,267.45677560595857,1106.4251385670634,129.85611198726292,1606.2354640305352,6634.133574729548
San Blas - Canillejas,1,1,70.0,1,1,1,0,0,0,0,0.12303948390658989,0.10831575177950857,0.1141211512330648,0.10632435857455197,bajo,1570.219125875281,2760.88985952414,99.03793333087845,265.222432205647,7789.153374272042
Ciudad Lineal,2,1,71.0,1,0,0,0,0,0,0,0.05903321464438194,0.044569708433079294,0.051445117261110486,0.05750811455821537,bajo,420.13250628860345,4689.750360150824,67.8945128772658,1065.4315781864,5846.666560122524
Arganzuela,1,2,78.0,1,0,1,1,0,0,0,0.02080558819164237,0.021490066439172634,0.011554467999871636,0.07675517801614432,medio,546.4987023104864,672.6234454729503,90.18803731269068,310.135744606258,6415.869438056328
Centro,1,1,83.0,0,0,0,1,0,0,0,0.00012206555615802757,0.01544732091852873,0.01678042844387628,0.058218069843385734,bajo,37.36031873139257,51.81972761393609,241.98477696662655,1328.4771085036868,7690.138882876724
Centro,2,2,190.0,1,0,1,1,1,0,0,0.011217973154713871,0.01973554380350238,0.025582114869960017,0.04766426944546641,bajo,155.94452792756775,1180.5753010112724,109.03568222517835,1429.7865363531935,6567.058274112125
Centro,1,1,155.0,1,0,1,1,0,0,0,0.007180398970810018,0.011683099031509495,0.017400259256116806,0.052345175159601826,bajo,179.58922591313151,648.9380956096151,175.9475019808727,1545.5887194919492,7047.570581013129
Carabanchel,1,1,67.0,1,0,0,0,0,1,0,0.03139183492566151,0.04095247684279683,0.03303483577619135,0.08904115573311668,muy_bajo,385.50487065495463,1570.9050853752658,364.7815679953865,569.7846077743344,4601.870515266022
Centro,1,3,147.0,1,0,0,0,0,0,0,0.0067338275245206036,0.014541681768281002,0.01163521786860983,0.06401401443121092,bajo,220.80251156840504,577.4030858775843,43.49419754611727,777.8061416890004,8308.471298187635
Centro,1,1,119.0,1,0,0,1,0,0,0,0.004696773301962908,0.013956201268611917,0.012695181828157097,0.06194139028274899,bajo,223.9333036591458,496.2218272327334,44.17733106165807,898.6388700921228,8086.120086763717
Latina,1,1,264.0,1,0,1,1,0,0,0,0.021500104650908333,0.03672691916782575,0.03445947194546073,0.07097354345310378,muy_bajo,201.40665513168966,954.3515087275258,15.218761566404217,824.7895214486958,4575.1624227158945
Latina,1,1,82.0,1,0,1,1,0,0,0,0.02254779061277769,0.03774633346787135,0.03535229423600933,0.07184300143691455,muy_bajo,151.71507984581697,1029.2501313525927,63.09541656187652,900.5051820893254,4480.951606909684
Chamartín,1,2,190.0,1,0,1,1,0,1,0,0.03405638850861973,0.026726899639318638,0.037084103755250133,0.032283176900665365,muy_alto,342.81350634090137,1308.9300472152922,62.46514936639357,318.07611944313237,4537.202985789222
Salamanca,2,2,168.0,1,0,1,1,0,0,0,0.023447379048625924,0.01094515931405183,0.02092619560765589,0.04853177793817168,alto,110.46066069616829,803.6310073551646,83.75981787318449,1583.941050263411,6384.768560001912
Centro,1,1,80.0,1,0,1,0,0,0,0,0.008224767473918265,0.01658869372675187,0.012469208265162622,0.06608508397732082,bajo,222.52865007368143,390.63964444753685,108.01760736303565,849.0038374158921,6162.464906714165
Centro,2,2,217.0,1,0,1,1,0,0,0,0.006391650803976286,0.021345959232604125,0.023153945036643968,0.05683938117440966,bajo,132.36528369677495,644.7431197912057,69.14847490580505,929.7030902569905,7532.145457379899
Centro,1,2,138.0,1,0,1,1,0,1,0,0.00830730153552515,0.008298293722748857,0.00914883780259096,0.06001205243927505,bajo,266.28487061478467,706.160434348817,208.80901116254833,626.3201950846517,7852.193025777384
Chamartín,2,2,194.0,1,0,1,1,0,1,0,0.03405638850861973,0.026726899639318638,0.037084103755250133,0.032283176900665365,muy_alto,342.81350634090137,1308.9300472152922,62.46514936639357,318.07611944313237,4537.202985789222
Tetuán,2,1,81.0,1,0,0,0,0,0,0,0.031395719453454055,0.034702487397306615,0.043415685952891685,0.02824675592505724,bajo,349.44292076345636,663.3399263618825,136.37128863350011,2153.8485426065395,4545.280456527506
Centro,1,1,119.0,1,0,0,1,0,0,0,0.004696773301962908,0.013956201268611917,0.012695181828157097,0.06194139028274899,bajo,223.9333036591458,496.2218272327334,44.17733106165807,898.6388700921228,8086.120086763717
Retiro,1,1,110.0,1,0,1,0,0,0,0,0.027434669949773897,0.012793801215269235,0.02109498336717542,0.05248626443116705,alto,274.6222440431408,1257.5930123931334,90.96692016795595,1500.8529585031697,6691.4041227779
Centro,1,1,103.0,1,0,0,0,0,0,0,0.0037952602018834092,0.011850085550746235,0.01347303391074335,0.058372142399344656,bajo,276.8808909697641,280.1082397216292,75.89403365466153,1035.8585041090307,7698.448196185791
Arganzuela,2,3,140.0,1,0,0,0,0,0,0,0.02744783313808901,0.024736753099309266,0.014426672314716496,0.08139164100081872,medio,92.0502985826274,1026.146175558368,34.501826518331576,43.77909480204646,6868.582405542631
Centro,1,1,111.0,1,0,1,0,0,0,0,0.010108550835802978,0.012403884857573986,0.007586801352348734,0.06527625697211364,bajo,205.31805985027933,485.62129692278677,210.47077884753165,422.9155358083941,6569.603185032012
Chamartín,1,2,85.0,1,0,0,0,0,0,0,0.04744291833350759,0.039637717839957794,0.04990129588257167,0.02591604854698867,muy_alto,359.82199626226975,1896.5920045093565,173.59631648339203,951.7826803584564,3281.655594752245
Centro,1,1,76.0,0,0,1,1,0,0,0,0.003984532594917905,0.01673575560170488,0.019933627135067675,0.054682028421502084,bajo,146.74715651993859,444.3155066938258,42.141093592600434,1346.9721798101737,7312.648898658919
Centro,1,1,87.0,1,0,1,1,0,0,0,0.014045333744696659,0.011121212324201655,0.020127894046816343,0.047224775555739736,bajo,147.76341351999025,279.37590435688855,89.32864866577125,1903.721438232422,6456.354825368711
Retiro,1,3,227.0,1,0,1,1,1,1,0,0.0198679842963504,0.007940471494814116,0.00574133109653226,0.06448904130384817,alto,294.7279440159447,288.48139465241394,117.93649666071691,330.172666572938,8218.305628347842
Centro,1,1,98.0,1,0,1,1,1,0,0,0.005923419620455186,0.014689118542650363,0.019454548536525302,0.052434634510879985,bajo,243.5769531598392,609.9676718474948,39.30551573865858,1605.2431751647873,7069.828878308143
Centro,1,1,132.0,1,0,1,1,0,0,0,0.0064766040484217965,0.021047709223571128,0.019543451556977433,0.06343910731000274,bajo,252.46776054528019,652.8961881416183,94.12286465305888,1153.0350058925483,5827.343965371344
Tetuán,1,1,77.0,1,0,1,1,0,0,0,0.03929122166591099,0.03991505419713249,0.04947248454201414,0.01928366848631084,bajo,460.12069566931615,916.8539315969407,132.82689531813722,1343.8122990022598,3626.213504946321
Puente de Vallecas,1,1,113.0,0,0,1,0,0,1,0,0.047890079348443054,0.034579395824102827,0.03157697184278521,0.08340160311582592,muy_bajo,379.9257066034913,1196.37884494936,90.23804404808672,1160.733065304903,9821.637044470395
Salamanca,1,1,115.0,1,0,1,1,0,0,0,0.014841943942759684,0.0087739682903505,0.01835433830896913,0.048680392298023054,alto,190.96509934715738,38.01248368282743,22.243259621740574,1712.6551085096883,6583.108860894394
Centro,2,2,200.0,1,0,1,1,0,0,0,0.005501754265684879,0.020325374770468824,0.022302348637754973,0.05653993831168984,bajo,110.05017096990072,569.5557987825539,62.57760357689947,1015.1189426473759,7504.182853817121
Centro,1,1,119.0,1,1,0,1,0,0,0,0.004533188723183474,0.014987754320112283,0.0189570560678614,0.05378791067042402,bajo,117.53580183143443,470.67991654268144,87.45327427451883,1515.99369233062,7215.630752802933
Moncloa - Aravaca,1,1,111.0,1,0,1,0,0,0,0,0.018406343106926105,0.031982092896025174,0.03520567792572476,0.052742397019854045,muy_alto,107.66399405839213,1014.0311984918231,73.3518002534888,442.9473152882769,6105.139958001068
Chamartín,1,1,171.0,1,0,1,1,0,1,0,0.03405638850861973,0.026726899639318638,0.037084103755250133,0.032283176900665365,muy_alto,342.81350634090137,1308.9300472152922,62.46514936639357,318.07611944313237,4537.202985789222
Chamartín,1,1,134.0,1,0,1,1,0,1,0,0.03405638850861973,0.026726899639318638,0.037084103755250133,0.032283176900665365,muy_alto,342.81350634090137,1308.9300472152922,62.46514936639357,318.07611944313237,4537.202985789222
Salamanca,2,3,167.0,1,0,1,0,0,0,0,0.033028795012835246,0.021294476268741234,0.031006006107847553,0.04265452911813599,alto,154.10617376601334,1661.5877026220867,126.372199769925,770.4081265128764,5492.293948136395
Centro,1,2,153.0,1,0,1,0,0,0,0,0.006459628472287396,0.012672128769861894,0.010708820792226941,0.06262635969213934,bajo,152.88502624342073,655.7306761364414,136.68663182315794,714.2280823127826,8154.530611873141
Tetuán,1,1,64.0,1,0,0,1,0,1,0,0.0422290942360808,0.044676591449662975,0.05382511661631492,0.018940355231355333,bajo,206.76302881615996,1447.8911403727316,112.74884774100966,1118.577415041605,3599.712744255162
